stock_id,date,closing_price
STK2,01/07/2024,1273.86
STK2,02/07/2024,1275.33
STK2,03/07/2024,1276.64
STK2,04/07/2024,1278.4
STK2,05/07/2024,1279.92
STK2,06/07/2024,1280.86
STK2,07/07/2024,1281.46
STK2,08/07/2024,1282.33
STK2,09/07/2024,1283.45
STK2,10/07/2024,1284.27
STK2,11/07/2024,1284.93
STK2,12/07/2024,1286.45
STK2,13/07/2024,1287.06
STK2,14/07/2024,1288.61
STK2,15/07/2024,1290.32
STK2,16/07/2024,1290.91
STK2,17/07/2024,1292.64
STK2,18/07/2024,1293.37
STK2,19/07/2024,1294.83
STK2,20/07/2024,1295.8
STK2,21/07/2024,1297.63
STK2,22/07/2024,1298.83
STK2,23/07/2024,1299.56
STK2,24/07/2024,1301.04
STK2,25/07/2024,1302.14
STK2,26/07/2024,1303.49
STK2,27/07/2024,1304.74
STK2,28/07/2024,1306.08
STK2,29/07/2024,1307.14
STK2,30/07/2024,1308.36
STK2,31/07/2024,1309
STK2,01/08/2024,1310.55
STK2,02/08/2024,1311.56
STK2,03/08/2024,1313.16
STK2,04/08/2024,1313.85
STK2,05/08/2024,1314.54
STK2,06/08/2024,1316.53
STK2,07/08/2024,1318.45
STK2,08/08/2024,1320.05
STK2,09/08/2024,1320.6
STK2,10/08/2024,1322.22
STK2,11/08/2024,1322.76
STK2,12/08/2024,1324.28
STK2,13/08/2024,1325.47
STK2,14/08/2024,1326.41
STK2,15/08/2024,1327.74
STK2,16/08/2024,1328.87
STK2,17/08/2024,1330.14
STK2,18/08/2024,1330.76
STK2,19/08/2024,1331.47
STK2,20/08/2024,1332.32
STK2,21/08/2024,1333.08
STK2,22/08/2024,1334.64
STK2,23/08/2024,1335.34
STK2,24/08/2024,1336.87
STK2,25/08/2024,1338.56
STK2,26/08/2024,1340.43
STK2,27/08/2024,1342.06
STK2,28/08/2024,1343.26
STK2,29/08/2024,1344.71
STK2,30/08/2024,1345.89
STK2,31/08/2024,1347.78
STK2,01/09/2024,1348.49
STK2,02/09/2024,1349.09
STK2,03/09/2024,1350.99
STK2,04/09/2024,1352.48
STK2,05/09/2024,1353.26
STK2,06/09/2024,1353.95
STK2,07/09/2024,1355.41
STK2,08/09/2024,1355.97
STK2,09/09/2024,1356.87
STK2,10/09/2024,1358.25
STK2,11/09/2024,1358.87
STK2,12/09/2024,1360.39
STK2,13/09/2024,1361.39
STK2,14/09/2024,1362.54
STK2,15/09/2024,1364.23
STK2,16/09/2024,1366.04
STK2,17/09/2024,1367.39
STK2,18/09/2024,1368.38
STK2,19/09/2024,1369.58
STK2,20/09/2024,1371.06
STK2,21/09/2024,1372.95
STK2,22/09/2024,1374.2
STK2,23/09/2024,1376.12
STK2,24/09/2024,1377.48
STK2,25/09/2024,1378.63
STK2,26/09/2024,1380.48
STK2,27/09/2024,1382.22
STK2,28/09/2024,1382.85
STK2,29/09/2024,1384.78
STK2,30/09/2024,1386.49
STK3,01/01/2022,67.94904083
STK3,02/01/2022,69.67
STK3,03/01/2022,68.15
STK3,04/01/2022,66.38
STK3,05/01/2022,67.1
STK3,06/01/2022,69.12
STK3,07/01/2022,68.23
STK3,08/01/2022,67.83
STK3,09/01/2022,66.39
STK3,10/01/2022,66.68
STK3,11/01/2022,65.41
STK3,12/01/2022,64.82
STK3,13/01/2022,67.31
STK3,14/01/2022,68.12
STK3,15/01/2022,67.11
STK3,16/01/2022,65.78
STK3,17/01/2022,64.44
STK3,18/01/2022,63.85
STK3,19/01/2022,66.65
STK3,20/01/2022,66.41
STK3,21/01/2022,65.14
STK3,22/01/2022,64.02
STK3,23/01/2022,62.97
STK3,24/01/2022,62.72
STK3,25/01/2022,62.49
STK3,26/01/2022,63.96
STK3,27/01/2022,66.17
STK3,28/01/2022,66.98
STK3,29/01/2022,66.62
STK3,30/01/2022,69.19
STK3,31/01/2022,68.45
STK3,01/02/2022,69.61
STK3,02/02/2022,71.67
STK3,03/02/2022,71.74
STK3,04/02/2022,71.86
STK3,05/02/2022,72.35
STK3,06/02/2022,71.69
STK3,07/02/2022,70.26
STK3,08/02/2022,72.23
STK3,09/02/2022,72.62
STK3,10/02/2022,73.92
STK3,11/02/2022,72.81
STK3,12/02/2022,70.95
STK3,13/02/2022,72.45
STK3,14/02/2022,70.59
STK3,15/02/2022,70.73
STK3,16/02/2022,73.41
STK3,17/02/2022,75.79
STK3,18/02/2022,78.56
STK3,19/02/2022,80.74
STK3,20/02/2022,79.88
STK3,21/02/2022,82.6
STK3,22/02/2022,84.42
STK3,23/02/2022,86.08
STK3,24/02/2022,87.23
STK3,25/02/2022,86.66
STK3,26/02/2022,88.2
STK3,27/02/2022,86.85
STK3,28/02/2022,89.23
STK3,01/03/2022,92.01
STK3,02/03/2022,93.57
STK3,03/03/2022,93.5
STK3,04/03/2022,92.96
STK3,05/03/2022,92.91
STK3,06/03/2022,91.33
STK3,07/03/2022,91.84
STK3,08/03/2022,93.93
STK3,09/03/2022,96.92
STK3,10/03/2022,98.12
STK3,11/03/2022,97.77
STK3,12/03/2022,99.72
STK3,13/03/2022,98.99
STK3,14/03/2022,99.24
STK3,15/03/2022,97.26
STK3,16/03/2022,100.04
STK3,17/03/2022,98.89
STK3,18/03/2022,98.08
STK3,19/03/2022,98.51
STK3,20/03/2022,99.39
STK3,21/03/2022,98.68
STK3,22/03/2022,97.15
STK3,23/03/2022,97.24
STK3,24/03/2022,97.09
STK3,25/03/2022,100.08
STK3,26/03/2022,99.29
STK3,27/03/2022,101.68
STK3,28/03/2022,104.44
STK3,29/03/2022,104.66
STK3,30/03/2022,107.46
STK3,31/03/2022,107.97
STK3,01/04/2022,106.84
STK3,02/04/2022,108.98
STK3,03/04/2022,108.39
STK3,04/04/2022,106.47
STK3,05/04/2022,106.86
STK3,06/04/2022,109.47
STK3,07/04/2022,109.48
STK3,08/04/2022,107.99
STK3,09/04/2022,108.56
STK3,10/04/2022,110.17
STK3,11/04/2022,108.54
STK3,12/04/2022,107.44
STK3,13/04/2022,109.04
STK3,14/04/2022,108.61
STK3,15/04/2022,110.05
STK3,16/04/2022,111.21
STK3,17/04/2022,109.52
STK3,18/04/2022,110.91
STK3,19/04/2022,113.24
STK3,20/04/2022,115.42
STK3,21/04/2022,115.83
STK3,22/04/2022,116.72
STK3,23/04/2022,115.78
STK3,24/04/2022,116.53
STK3,25/04/2022,119
STK3,26/04/2022,117.81
STK3,27/04/2022,116.51
STK3,28/04/2022,116.09
STK3,29/04/2022,116.92
STK3,30/04/2022,119.25
STK3,01/05/2022,120.38
STK3,02/05/2022,119.58
STK3,03/05/2022,118.41
STK3,04/05/2022,120.49
STK3,05/05/2022,119.24
STK3,06/05/2022,121.01
STK3,07/05/2022,119.55
STK3,08/05/2022,120.05
STK3,09/05/2022,120.99
STK3,10/05/2022,120.1
STK3,11/05/2022,118.78
STK3,12/05/2022,121.51
STK3,13/05/2022,120.42
STK3,14/05/2022,122.26
STK3,15/05/2022,121.13
STK3,16/05/2022,123.32
STK3,17/05/2022,125.46
STK3,18/05/2022,123.75
STK3,19/05/2022,125.35
STK3,20/05/2022,123.83
STK3,21/05/2022,126.48
STK3,22/05/2022,126
STK3,23/05/2022,127.52
STK3,24/05/2022,125.98
STK3,25/05/2022,128.26
STK3,26/05/2022,127.65
STK3,27/05/2022,126.38
STK3,28/05/2022,128.98
STK3,29/05/2022,129.47
STK3,30/05/2022,128.85
STK3,31/05/2022,128.39
STK3,01/06/2022,130.45
STK3,02/06/2022,129.73
STK3,03/06/2022,128.84
STK3,04/06/2022,127.48
STK3,05/06/2022,127.79
STK3,06/06/2022,129.59
STK3,07/06/2022,132.47
STK3,08/06/2022,134.48
STK3,09/06/2022,133.52
STK3,10/06/2022,133.34
STK3,11/06/2022,134.09
STK3,12/06/2022,136.78
STK3,13/06/2022,138.39
STK3,14/06/2022,140.64
STK3,15/06/2022,142.19
STK3,16/06/2022,143.48
STK3,17/06/2022,143.56
STK3,18/06/2022,141.85
STK3,19/06/2022,141.21
STK3,20/06/2022,139.25
STK3,21/06/2022,140.27
STK3,22/06/2022,140.86
STK3,23/06/2022,143.53
STK3,24/06/2022,144.14
STK3,25/06/2022,146.9
STK3,26/06/2022,147.03
STK3,27/06/2022,148.57
STK3,28/06/2022,147.53
STK3,29/06/2022,145.79
STK3,30/06/2022,146.36
STK3,01/07/2022,145.67
STK3,02/07/2022,146.17
STK3,03/07/2022,147.48
STK3,04/07/2022,148.03
STK3,05/07/2022,150.26
STK3,06/07/2022,149.69
STK3,07/07/2022,149.62
STK3,08/07/2022,151.55
STK3,09/07/2022,152.96
STK3,10/07/2022,153.54
STK3,11/07/2022,155.61
STK3,12/07/2022,158.39
STK3,13/07/2022,158.95
STK3,14/07/2022,159.75
STK3,15/07/2022,160.1
STK3,16/07/2022,159.69
STK3,17/07/2022,157.82
STK3,18/07/2022,157.81
STK3,19/07/2022,159.13
STK3,20/07/2022,158.62
STK3,21/07/2022,159.05
STK3,22/07/2022,161.98
STK3,23/07/2022,164.42
STK3,24/07/2022,163.69
STK3,25/07/2022,161.99
STK3,26/07/2022,164.89
STK3,27/07/2022,167.47
STK3,28/07/2022,167.03
STK3,29/07/2022,169.15
STK3,30/07/2022,167.62
STK3,31/07/2022,167.59
STK3,01/08/2022,166.31
STK3,02/08/2022,164.57
STK3,03/08/2022,165.64
STK3,04/08/2022,165.13
STK3,05/08/2022,164.4
STK3,06/08/2022,164.61
STK3,07/08/2022,166.93
STK3,08/08/2022,166.65
STK3,09/08/2022,168.97
STK3,10/08/2022,167.52
STK3,11/08/2022,170.45
STK3,12/08/2022,169.43
STK3,13/08/2022,169.4
STK3,14/08/2022,169.49
STK3,15/08/2022,170.72
STK3,16/08/2022,169.2
STK3,17/08/2022,167.75
STK3,18/08/2022,169.03
STK3,19/08/2022,171.96
STK3,20/08/2022,173.2
STK3,21/08/2022,175.52
STK3,22/08/2022,177.56
STK3,23/08/2022,176.6
STK3,24/08/2022,178.51
STK3,25/08/2022,177.38
STK3,26/08/2022,179.19
STK3,27/08/2022,180.32
STK3,28/08/2022,182.02
STK3,29/08/2022,180.28
STK3,30/08/2022,181.1
STK3,31/08/2022,180.17
STK3,01/09/2022,180.84
STK3,02/09/2022,182.73
STK3,03/09/2022,181.06
STK3,04/09/2022,179.95
STK3,05/09/2022,180.88
STK3,06/09/2022,182.24
STK3,07/09/2022,183
STK3,08/09/2022,184.79
STK3,09/09/2022,182.89
STK3,10/09/2022,184.72
STK3,11/09/2022,186.18
STK3,12/09/2022,185.58
STK3,13/09/2022,186.29
STK3,14/09/2022,185.79
STK3,15/09/2022,185.9
STK3,16/09/2022,187.56
STK3,17/09/2022,187.55
STK3,18/09/2022,189.68
STK3,19/09/2022,192.53
STK3,20/09/2022,193.23
STK3,21/09/2022,191.26
STK3,22/09/2022,189.5
STK3,23/09/2022,189.85
STK3,24/09/2022,190.51
STK3,25/09/2022,189.95
STK3,26/09/2022,190.44
STK3,27/09/2022,190.78
STK3,28/09/2022,190.81
STK3,29/09/2022,193.78
STK3,30/09/2022,193.03
STK3,01/10/2022,193.88
STK3,02/10/2022,193.09
STK3,03/10/2022,192.58
STK3,04/10/2022,195.47
STK3,05/10/2022,195.03
STK3,06/10/2022,196.96
STK3,07/10/2022,195.29
STK3,08/10/2022,196.1
STK3,09/10/2022,195.15
STK3,10/10/2022,196.96
STK3,11/10/2022,196.03
STK3,12/10/2022,197.99
STK3,13/10/2022,198.84
STK3,14/10/2022,199.89
STK3,15/10/2022,201.84
STK3,16/10/2022,204.08
STK3,17/10/2022,206.28
STK3,18/10/2022,206.4
STK3,19/10/2022,206.11
STK3,20/10/2022,204.79
STK3,21/10/2022,204.87
STK3,22/10/2022,205.04
STK3,23/10/2022,206.8
STK3,24/10/2022,207.38
STK3,25/10/2022,207.88
STK3,26/10/2022,210.04
STK3,27/10/2022,209.89
STK3,28/10/2022,211.81
STK3,29/10/2022,211.86
STK3,30/10/2022,210.73
STK3,31/10/2022,210.05
STK3,01/11/2022,210.64
STK3,02/11/2022,210.2
STK3,03/11/2022,211.14
STK3,04/11/2022,211.1
STK3,05/11/2022,212.92
STK3,06/11/2022,211.81
STK3,07/11/2022,210.55
STK3,08/11/2022,209.02
STK3,09/11/2022,207.69
STK3,10/11/2022,210.03
STK3,11/11/2022,209.15
STK3,12/11/2022,210.44
STK3,13/11/2022,208.92
STK3,14/11/2022,210.08
STK3,15/11/2022,209.11
STK3,16/11/2022,211.61
STK3,17/11/2022,214.24
STK3,18/11/2022,216.77
STK3,19/11/2022,217.09
STK3,20/11/2022,216.21
STK3,21/11/2022,216.82
STK3,22/11/2022,216.48
STK3,23/11/2022,217.34
STK3,24/11/2022,215.93
STK3,25/11/2022,216.02
STK3,26/11/2022,217.44
STK3,27/11/2022,217.62
STK3,28/11/2022,218.68
STK3,29/11/2022,221.11
STK3,30/11/2022,220.47
STK3,01/12/2022,221.9
STK3,02/12/2022,224.28
STK3,03/12/2022,224.84
STK3,04/12/2022,225.09
STK3,05/12/2022,224.76
STK3,06/12/2022,225.36
STK3,07/12/2022,226.63
STK3,08/12/2022,226.25
STK3,09/12/2022,224.94
STK3,10/12/2022,224.06
STK3,11/12/2022,224.75
STK3,12/12/2022,226.76
STK3,13/12/2022,226.47
STK3,14/12/2022,227.09
STK3,15/12/2022,228.05
STK3,16/12/2022,227.97
STK3,17/12/2022,227.63
STK3,18/12/2022,226.79
STK3,19/12/2022,229.38
STK3,20/12/2022,228.1
STK3,21/12/2022,228.26
STK3,22/12/2022,229.42
STK3,23/12/2022,230.6
STK3,24/12/2022,229.43
STK3,25/12/2022,231.9
STK3,26/12/2022,233.58
STK3,27/12/2022,233.37
STK3,28/12/2022,234.47
STK3,29/12/2022,234.27
STK3,30/12/2022,232.63
STK3,31/12/2022,234
STK3,01/01/2023,234.72
STK3,02/01/2023,233.8
STK3,03/01/2023,235.71
STK3,04/01/2023,234.6
STK3,05/01/2023,236.62
STK3,06/01/2023,237.65
STK3,07/01/2023,238.62
STK3,08/01/2023,238.92
STK3,09/01/2023,237.8
STK3,10/01/2023,240.69
STK3,11/01/2023,243.09
STK3,12/01/2023,245.48
STK3,13/01/2023,245.95
STK3,14/01/2023,245.9
STK3,15/01/2023,244.58
STK3,16/01/2023,242.99
STK3,17/01/2023,242.62
STK3,18/01/2023,241.52
STK3,19/01/2023,243.26
STK3,20/01/2023,243.94
STK3,21/01/2023,243.46
STK3,22/01/2023,243.76
STK3,23/01/2023,245.64
STK3,24/01/2023,248.53
STK3,25/01/2023,250.67
STK3,26/01/2023,250.69
STK3,27/01/2023,249.05
STK3,28/01/2023,247.59
STK3,29/01/2023,245.85
STK3,30/01/2023,245.08
STK3,31/01/2023,247.67
STK3,01/02/2023,248.25
STK3,02/02/2023,250.15
STK3,03/02/2023,250.24
STK3,04/02/2023,249.83
STK3,05/02/2023,250.34
STK3,06/02/2023,250.69
STK3,07/02/2023,248.79
STK3,08/02/2023,247.82
STK3,09/02/2023,247.28
STK3,10/02/2023,249.98
STK3,11/02/2023,251.85
STK3,12/02/2023,249.96
STK3,13/02/2023,251.94
STK3,14/02/2023,250.07
STK3,15/02/2023,250.14
STK3,16/02/2023,251.52
STK3,17/02/2023,253.01
STK3,18/02/2023,254.35
STK3,19/02/2023,256.01
STK3,20/02/2023,257.3
STK3,21/02/2023,258.73
STK3,22/02/2023,257.15
STK3,23/02/2023,259.01
STK3,24/02/2023,259.74
STK3,25/02/2023,260.07
STK3,26/02/2023,261.73
STK3,27/02/2023,260.82
STK3,28/02/2023,259.76
STK3,01/03/2023,260.32
STK3,02/03/2023,260.76
STK3,03/03/2023,263.11
STK3,04/03/2023,265.36
STK3,05/03/2023,267.41
STK3,06/03/2023,269.47
STK3,07/03/2023,271.31
STK3,08/03/2023,274.09
STK3,09/03/2023,272.54
STK3,10/03/2023,275.19
STK3,11/03/2023,275.43
STK3,12/03/2023,275.5
STK3,13/03/2023,273.7
STK3,14/03/2023,273.91
STK3,15/03/2023,276.74
STK3,16/03/2023,275.52
STK3,17/03/2023,275.55
STK3,18/03/2023,274.35
STK3,19/03/2023,276.31
STK3,20/03/2023,275.85
STK3,21/03/2023,278.3
STK3,22/03/2023,281.07
STK3,23/03/2023,279.72
STK3,24/03/2023,278.87
STK3,25/03/2023,280.05
STK3,26/03/2023,281.86
STK3,27/03/2023,281.04
STK3,28/03/2023,282.57
STK3,29/03/2023,282.76
STK3,30/03/2023,280.78
STK3,31/03/2023,280.31
STK3,01/04/2023,281.09
STK3,02/04/2023,281.95
STK3,03/04/2023,282.23
STK3,04/04/2023,282.23
STK3,05/04/2023,284.52
STK3,06/04/2023,286.89
STK3,07/04/2023,284.9
STK3,08/04/2023,286.13
STK3,09/04/2023,286.95
STK3,10/04/2023,287.8
STK3,11/04/2023,286.47
STK3,12/04/2023,284.98
STK3,13/04/2023,287.86
STK3,14/04/2023,287.79
STK3,15/04/2023,288.16
STK3,16/04/2023,288.45
STK3,17/04/2023,286.69
STK3,18/04/2023,285.02
STK3,19/04/2023,284.75
STK3,20/04/2023,284.93
STK3,21/04/2023,285.62
STK3,22/04/2023,285.76
STK3,23/04/2023,285.59
STK3,24/04/2023,286.78
STK3,25/04/2023,285.46
STK3,26/04/2023,284.98
STK3,27/04/2023,287.77
STK3,28/04/2023,288.09
STK3,29/04/2023,288.2
STK3,30/04/2023,286.64
STK3,01/05/2023,285.11
STK3,02/05/2023,284.1
STK3,03/05/2023,282.67
STK3,04/05/2023,282.99
STK3,05/05/2023,284.84
STK3,06/05/2023,283.62
STK3,07/05/2023,283.39
STK3,08/05/2023,281.83
STK3,09/05/2023,282.27
STK3,10/05/2023,281.08
STK3,11/05/2023,282.48
STK3,12/05/2023,285.44
STK3,13/05/2023,287.47
STK3,14/05/2023,290.46
STK3,15/05/2023,292.91
STK3,16/05/2023,294.97
STK3,17/05/2023,296.5
STK3,18/05/2023,294.98
STK3,19/05/2023,294.91
STK3,20/05/2023,296.84
STK3,21/05/2023,296.03
STK3,22/05/2023,294.24
STK3,23/05/2023,293
STK3,24/05/2023,293.5
STK3,25/05/2023,296.3
STK3,26/05/2023,294.71
STK3,27/05/2023,294.26
STK3,28/05/2023,295.46
STK3,29/05/2023,293.94
STK3,30/05/2023,294.32
STK3,31/05/2023,294.34
STK3,01/06/2023,296.4
STK3,02/06/2023,296.73
STK3,03/06/2023,296.05
STK3,04/06/2023,297.55
STK3,05/06/2023,298.84
STK3,06/06/2023,297.56
STK3,07/06/2023,300.33
STK3,08/06/2023,300.99
STK3,09/06/2023,302.41
STK3,10/06/2023,304.27
STK3,11/06/2023,302.81
STK3,12/06/2023,302.88
STK3,13/06/2023,304.29
STK3,14/06/2023,304.91
STK3,15/06/2023,304.74
STK3,16/06/2023,304.59
STK3,17/06/2023,305.69
STK3,18/06/2023,304.51
STK3,19/06/2023,307.1
STK3,20/06/2023,306.5
STK3,21/06/2023,309.5
STK3,22/06/2023,311.76
STK3,23/06/2023,313.15
STK3,24/06/2023,312.6
STK3,25/06/2023,312.99
STK3,26/06/2023,312.9
STK3,27/06/2023,315.27
STK3,28/06/2023,317.54
STK3,29/06/2023,319.4
STK3,30/06/2023,317.66
STK3,01/07/2023,317.04
STK3,02/07/2023,315.24
STK3,03/07/2023,316.17
STK3,04/07/2023,317.61
STK3,05/07/2023,316.63
STK3,06/07/2023,319.03
STK3,07/07/2023,320.8
STK3,08/07/2023,321.44
STK3,09/07/2023,323.69
STK3,10/07/2023,324.2
STK3,11/07/2023,324.8
STK3,12/07/2023,325.98
STK3,13/07/2023,328.57
STK3,14/07/2023,331.54
STK3,15/07/2023,331.9
STK3,16/07/2023,330.2
STK3,17/07/2023,330.74
STK3,18/07/2023,333.08
STK3,19/07/2023,332.17
STK3,20/07/2023,332.99
STK3,21/07/2023,335.01
STK3,22/07/2023,334.97
STK3,23/07/2023,337.85
STK3,24/07/2023,339.76
STK3,25/07/2023,342.17
STK3,26/07/2023,341.31
STK3,27/07/2023,341.77
STK3,28/07/2023,340.96
STK3,29/07/2023,339.03
STK3,30/07/2023,339.42
STK3,31/07/2023,338
STK3,01/08/2023,336.09
STK3,02/08/2023,336.34
STK3,03/08/2023,338.11
STK3,04/08/2023,340.8
STK3,05/08/2023,339.32
STK3,06/08/2023,338.98
STK3,07/08/2023,341.71
STK3,08/08/2023,341.16
STK3,09/08/2023,339.7
STK3,10/08/2023,342.44
STK3,11/08/2023,342.41
STK3,12/08/2023,342.46
STK3,13/08/2023,343.84
STK3,14/08/2023,345.73
STK3,15/08/2023,343.74
STK3,16/08/2023,346.03
STK3,17/08/2023,345.51
STK3,18/08/2023,348.07
STK3,19/08/2023,349.57
STK3,20/08/2023,351.22
STK3,21/08/2023,352.44
STK3,22/08/2023,351.3
STK3,23/08/2023,350.84
STK3,24/08/2023,352.71
STK3,25/08/2023,353.63
STK3,26/08/2023,356.18
STK3,27/08/2023,357.37
STK3,28/08/2023,360.12
STK3,29/08/2023,358.71
STK3,30/08/2023,357.31
STK3,31/08/2023,359.57
STK3,01/09/2023,360.15
STK3,02/09/2023,359.69
STK3,03/09/2023,359.12
STK3,04/09/2023,360.6
STK3,05/09/2023,360.35
STK3,06/09/2023,360.8
STK3,07/09/2023,361.6
STK3,08/09/2023,363.67
STK3,09/09/2023,364.9
STK3,10/09/2023,364.24
STK3,11/09/2023,364.06
STK3,12/09/2023,365.61
STK3,13/09/2023,367.88
STK3,14/09/2023,370.42
STK3,15/09/2023,373.05
STK3,16/09/2023,373.3
STK3,17/09/2023,373.87
STK3,18/09/2023,372.86
STK3,19/09/2023,372.78
STK3,20/09/2023,370.98
STK3,21/09/2023,371.96
STK3,22/09/2023,374.91
STK3,23/09/2023,377.4
STK3,24/09/2023,380.31
STK3,25/09/2023,378.78
STK3,26/09/2023,379.29
STK3,27/09/2023,378.44
STK3,28/09/2023,378.93
STK3,29/09/2023,377.33
STK3,30/09/2023,378.11
STK3,01/10/2023,379.56
STK3,02/10/2023,379.3
STK3,03/10/2023,378.23
STK3,04/10/2023,380.95
STK3,05/10/2023,382.3
STK3,06/10/2023,383.3
STK3,07/10/2023,382.5
STK3,08/10/2023,384.56
STK3,09/10/2023,385.67
STK3,10/10/2023,388.2
STK3,11/10/2023,389.88
STK3,12/10/2023,392.73
STK3,13/10/2023,391.61
STK3,14/10/2023,393.74
STK3,15/10/2023,393.11
STK3,16/10/2023,391.91
STK3,17/10/2023,393.19
STK3,18/10/2023,394.19
STK3,19/10/2023,392.19
STK3,20/10/2023,391.69
STK3,21/10/2023,392.41
STK3,22/10/2023,391.44
STK3,23/10/2023,392.04
STK3,24/10/2023,394.8
STK3,25/10/2023,396.22
STK3,26/10/2023,397.91
STK3,27/10/2023,398.39
STK3,28/10/2023,397.17
STK3,29/10/2023,397.08
STK3,30/10/2023,399.46
STK3,31/10/2023,399.47
STK3,01/11/2023,401.33
STK3,02/11/2023,403
STK3,03/11/2023,405.47
STK3,04/11/2023,403.96
STK3,05/11/2023,405.06
STK3,06/11/2023,405.72
STK3,07/11/2023,404.57
STK3,08/11/2023,403.13
STK3,09/11/2023,402.69
STK3,10/11/2023,401.11
STK3,11/11/2023,403.54
STK3,12/11/2023,404.07
STK3,13/11/2023,406.47
STK3,14/11/2023,405.5
STK3,15/11/2023,407.5
STK3,16/11/2023,406.91
STK3,17/11/2023,406.45
STK3,18/11/2023,407.56
STK3,19/11/2023,409.66
STK3,20/11/2023,409.56
STK3,21/11/2023,408.14
STK3,22/11/2023,410.97
STK3,23/11/2023,411.37
STK3,24/11/2023,410.13
STK3,25/11/2023,410.69
STK3,26/11/2023,409.55
STK3,27/11/2023,411
STK3,28/11/2023,412.42
STK3,29/11/2023,414.18
STK3,30/11/2023,415.23
STK3,01/12/2023,413.48
STK3,02/12/2023,412.67
STK3,03/12/2023,411.74
STK3,04/12/2023,412.68
STK3,05/12/2023,414.59
STK3,06/12/2023,416.42
STK3,07/12/2023,419.22
STK3,08/12/2023,418.22
STK3,09/12/2023,418.2
STK3,10/12/2023,416.84
STK3,11/12/2023,417.97
STK3,12/12/2023,419.02
STK3,13/12/2023,418.22
STK3,14/12/2023,420.52
STK3,15/12/2023,420.7
STK3,16/12/2023,421.79
STK3,17/12/2023,424.46
STK3,18/12/2023,425.54
STK3,19/12/2023,427.06
STK3,20/12/2023,425.39
STK3,21/12/2023,428.12
STK3,22/12/2023,426.65
STK3,23/12/2023,424.83
STK3,24/12/2023,424.28
STK3,25/12/2023,425.12
STK3,26/12/2023,426.77
STK3,27/12/2023,426.75
STK3,28/12/2023,426.93
STK3,29/12/2023,429.12
STK3,30/12/2023,430.83
STK3,31/12/2023,433.07
STK3,01/01/2024,434.15
STK3,02/01/2024,435.23
STK3,03/01/2024,434.97
STK3,04/01/2024,433.54
STK3,05/01/2024,431.58
STK3,06/01/2024,429.73
STK3,07/01/2024,430.45
STK3,08/01/2024,431.75
STK3,09/01/2024,431.73
STK3,10/01/2024,429.78
STK3,11/01/2024,431.78
STK3,12/01/2024,431.97
STK3,13/01/2024,433.01
STK3,14/01/2024,434.27
STK3,15/01/2024,432.3
STK3,16/01/2024,430.65
STK3,17/01/2024,428.77
STK3,18/01/2024,428.56
STK3,19/01/2024,428.46
STK3,20/01/2024,427.53
STK3,21/01/2024,429.52
STK3,22/01/2024,427.88
STK3,23/01/2024,429.47
STK3,24/01/2024,430.98
STK3,25/01/2024,430.23
STK3,26/01/2024,430.53
STK3,27/01/2024,433.23
STK3,28/01/2024,433.75
STK3,29/01/2024,434.92
STK3,30/01/2024,433.15
STK3,31/01/2024,433.96
STK3,01/02/2024,435.4
STK3,02/02/2024,437.29
STK3,03/02/2024,436.04
STK3,04/02/2024,436.1
STK3,05/02/2024,437.73
STK3,06/02/2024,440.62
STK3,07/02/2024,440.67
STK3,08/02/2024,440.78
STK3,09/02/2024,443.09
STK3,10/02/2024,441.96
STK3,11/02/2024,444.04
STK3,12/02/2024,445.72
STK3,13/02/2024,448.3
STK3,14/02/2024,448.96
STK3,15/02/2024,448.43
STK3,16/02/2024,451.36
STK3,17/02/2024,454.15
STK3,18/02/2024,453.04
STK3,19/02/2024,455.74
STK3,20/02/2024,457.96
STK3,21/02/2024,459.87
STK3,22/02/2024,458.76
STK3,23/02/2024,457.07
STK3,24/02/2024,459.26
STK3,25/02/2024,461.23
STK3,26/02/2024,463.37
STK3,27/02/2024,464.64
STK3,28/02/2024,464.9
STK3,29/02/2024,465.81
STK3,01/03/2024,464.33
STK3,02/03/2024,463.65
STK3,03/03/2024,462.84
STK3,04/03/2024,461.03
STK3,05/03/2024,460.94
STK3,06/03/2024,460.47
STK3,07/03/2024,461.59
STK3,08/03/2024,459.66
STK3,09/03/2024,459.44
STK3,10/03/2024,458.06
STK3,11/03/2024,457.67
STK3,12/03/2024,456.5
STK3,13/03/2024,456.44
STK3,14/03/2024,457.28
STK3,15/03/2024,455.39
STK3,16/03/2024,457.18
STK3,17/03/2024,456.55
STK3,18/03/2024,458.53
STK3,19/03/2024,460.23
STK3,20/03/2024,461.69
STK3,21/03/2024,462.05
STK3,22/03/2024,464.52
STK3,23/03/2024,464.07
STK3,24/03/2024,462.9
STK3,25/03/2024,462.63
STK3,26/03/2024,465.57
STK3,27/03/2024,465.95
STK3,28/03/2024,468.74
STK3,29/03/2024,468.25
STK3,30/03/2024,468.74
STK3,31/03/2024,468.81
STK3,01/04/2024,470.6
STK3,02/04/2024,468.88
STK3,03/04/2024,467.69
STK3,04/04/2024,467.36
STK3,05/04/2024,466.32
STK3,06/04/2024,467.56
STK3,07/04/2024,470
STK3,08/04/2024,469.21
STK3,09/04/2024,471.4
STK3,10/04/2024,472.51
STK3,11/04/2024,473.04
STK3,12/04/2024,474.53
STK3,13/04/2024,477.48
STK3,14/04/2024,477.93
